#   index   ;    x_undf  ;    y_undf  ;    z_undf  ;    ux      ;    uy      ;    uz      ;    eps_x   ;    eps_y   ;    eps_xy  ;    eps_eqv ;    s_x     ;    s_y     ;    s_xy    
 8949.000000;   56.000000;  -88.000000;    0.000000;   -0.001698;    0.010778;    0.000000;   -0.016363;    0.094808;   -0.000028;    0.093170;   12.058209;   72.241047;   -1.495454
 8950.000000;   56.000000;  -90.000000;    0.000000;   -0.001358;    0.008896;    0.000000;   -0.014008;    0.093332;   -0.000037;    0.091722;   13.567406;   71.676456;   -1.993178
 8951.000000;   56.000000;  -92.000000;    0.000000;   -0.001031;    0.007045;    0.000000;   -0.011450;    0.091705;   -0.000044;    0.090176;   15.200852;   71.044115;   -2.372960
 8952.000000;   56.000000;  -94.000000;    0.000000;   -0.000722;    0.005228;    0.000000;   -0.008720;    0.089948;   -0.000048;    0.088555;   16.937370;   70.351721;   -2.608739
 8953.000000;   56.000000;  -96.000000;    0.000000;   -0.000441;    0.003447;    0.000000;   -0.005867;    0.088091;   -0.000050;    0.086892;   18.747921;   69.612156;   -2.679937
 8954.000000;   56.000000;  -98.000000;    0.000000;   -0.000197;    0.001704;    0.000000;   -0.002942;    0.086172;   -0.000048;    0.085228;   20.599159;   68.841543;   -2.573962
 8955.000000;   54.000000;  -14.000000;    0.000000;   -0.024187;    0.096704;    0.000000;   -0.059061;    0.158417;   -0.000123;    0.160706;   -5.480610;  112.251511;   -6.659542
 8956.000000;   54.000000;  -16.000000;    0.000000;   -0.022701;    0.093545;    0.000000;   -0.061944;    0.156915;   -0.000081;    0.159567;   -8.210526;  110.269264;   -4.392585
 8957.000000;   54.000000;  -18.000000;    0.000000;   -0.021279;    0.090427;    0.000000;   -0.063311;    0.154491;   -0.000042;    0.157446;   -9.961823;  107.945990;   -2.291840
 8958.000000;   54.000000;  -20.000000;    0.000000;   -0.019930;    0.087366;    0.000000;   -0.063634;    0.151475;   -0.000007;    0.154695;  -11.026509;  105.423248;   -0.385932
 8959.000000;   54.000000;  -22.000000;    0.000000;   -0.018657;    0.084368;    0.000000;   -0.063199;    0.148145;    0.000024;    0.151588;  -11.563676;  102.848068;    1.323072
 8960.000000;   54.000000;  -24.000000;    0.000000;   -0.017461;    0.081440;    0.000000;   -0.062088;    0.144622;    0.000052;    0.148208;  -11.604752;  100.298359;    2.790248
 8961.000000;   54.000000;  -26.000000;    0.000000;   -0.016344;    0.078583;    0.000000;   -0.060570;    0.141030;    0.000075;    0.144708;  -11.336318;   97.800812;    4.034610
 8962.000000;   54.000000;  -28.000000;    0.000000;   -0.015300;    0.075799;    0.000000;   -0.058782;    0.137503;    0.000094;    0.141219;  -10.832240;   95.427292;    5.074394
 8963.000000;   54.000000;  -30.000000;    0.000000;   -0.014327;    0.073083;    0.000000;   -0.056828;    0.134100;    0.000110;    0.137808;  -10.160566;   93.198780;    5.937643
 8964.000000;   54.000000;  -32.000000;    0.000000;   -0.013420;    0.070435;    0.000000;   -0.054790;    0.130860;    0.000123;    0.134522;   -9.377807;   91.124363;    6.642999
 8965.000000;   54.000000;  -34.000000;    0.000000;   -0.012577;    0.067849;    0.000000;   -0.052729;    0.127806;    0.000133;    0.131390;   -8.526446;   89.206842;    7.214570
 8966.000000;   54.000000;  -36.000000;    0.000000;   -0.011793;    0.065322;    0.000000;   -0.050683;    0.124951;    0.000142;    0.128430;   -7.634367;   87.445726;    7.665237
 8967.000000;   54.000000;  -38.000000;    0.000000;   -0.011065;    0.062851;    0.000000;   -0.048687;    0.122298;    0.000148;    0.125648;   -6.729359;   85.833647;    8.010498
 8968.000000;   54.000000;  -40.000000;    0.000000;   -0.010388;    0.060430;    0.000000;   -0.046763;    0.119845;    0.000153;    0.123049;   -5.829117;   84.364859;    8.261121
 8969.000000;   54.000000;  -42.000000;    0.000000;   -0.009760;    0.058057;    0.000000;   -0.044926;    0.117587;    0.000156;    0.120628;   -4.946579;   83.030420;    8.427492
 8970.000000;   54.000000;  -44.000000;    0.000000;   -0.009176;    0.055727;    0.000000;   -0.043184;    0.115517;    0.000157;    0.118380;   -4.091516;   81.821712;    8.517418
 8971.000000;   54.000000;  -46.000000;    0.000000;   -0.008634;    0.053436;    0.000000;   -0.041542;    0.113623;    0.000158;    0.116296;   -3.269480;   80.729507;    8.537051
 8972.000000;   54.000000;  -48.000000;    0.000000;   -0.008129;    0.051182;    0.000000;   -0.040000;    0.111895;    0.000157;    0.114366;   -2.484255;   79.744797;    8.492105
 8973.000000;   54.000000;  -50.000000;    0.000000;   -0.007658;    0.048961;    0.000000;   -0.038556;    0.110323;    0.000155;    0.112579;   -1.736296;   78.859627;    8.386505
 8974.000000;   54.000000;  -52.000000;    0.000000;   -0.007218;    0.046769;    0.000000;   -0.037206;    0.108895;    0.000152;    0.110926;   -1.026758;   78.065226;    8.224254
 8975.000000;   54.000000;  -54.000000;    0.000000;   -0.006806;    0.044605;    0.000000;   -0.035943;    0.107598;    0.000148;    0.109395;   -0.352190;   77.354437;    8.008690
 8976.000000;   54.000000;  -56.000000;    0.000000;   -0.006418;    0.042465;    0.000000;   -0.034761;    0.106422;    0.000143;    0.107976;    0.289885;   76.719681;    7.742203
 8977.000000;   54.000000;  -58.000000;    0.000000;   -0.006051;    0.040348;    0.000000;   -0.033649;    0.105355;    0.000137;    0.106657;    0.903520;   76.153534;    7.427329
 8978.000000;   54.000000;  -60.000000;    0.000000;   -0.005702;    0.038251;    0.000000;   -0.032597;    0.104383;    0.000131;    0.105428;    1.494395;   75.649147;    7.066672
 8979.000000;   54.000000;  -62.000000;    0.000000;   -0.005368;    0.036173;    0.000000;   -0.031591;    0.103496;    0.000123;    0.104278;    2.070446;   75.200035;    6.661269
 8980.000000;   54.000000;  -64.000000;    0.000000;   -0.005045;    0.034111;    0.000000;   -0.030619;    0.102679;    0.000115;    0.103196;    2.637680;   74.799046;    6.212791
 8981.000000;   54.000000;  -66.000000;    0.000000;   -0.004733;    0.032066;    0.000000;   -0.029669;    0.101920;    0.000106;    0.102171;    3.203531;   74.439289;    5.723560
 8982.000000;   54.000000;  -68.000000;    0.000000;   -0.004426;    0.030034;    0.000000;   -0.028720;    0.101204;    0.000096;    0.101192;    3.779061;   74.114040;    5.195851
 8983.000000;   54.000000;  -70.000000;    0.000000;   -0.004124;    0.028017;    0.000000;   -0.027757;    0.100516;    0.000086;    0.100246;    4.374175;   73.815228;    4.631455
 8984.000000;   54.000000;  -72.000000;    0.000000;   -0.003824;    0.026014;    0.000000;   -0.026760;    0.099840;    0.000075;    0.099321;    4.999024;   73.534311;    4.034298
 8985.000000;   54.000000;  -74.000000;    0.000000;   -0.003524;    0.024024;    0.000000;   -0.025708;    0.099157;    0.000063;    0.098401;    5.666847;   73.262775;    3.408725
 8986.000000;   54.000000;  -76.000000;    0.000000;   -0.003223;    0.022048;    0.000000;   -0.024578;    0.098447;    0.000051;    0.097472;    6.391152;   72.990932;    2.760133
 8987.000000;   54.000000;  -78.000000;    0.000000;   -0.002920;    0.020086;    0.000000;   -0.023348;    0.097691;    0.000039;    0.096518;    7.183170;   72.708014;    2.096599
 8988.000000;   54.000000;  -80.000000;    0.000000;   -0.002614;    0.018140;    0.000000;   -0.021994;    0.096868;    0.000026;    0.095524;    8.057396;   72.403858;    1.428888
 8989.000000;   54.000000;  -82.000000;    0.000000;   -0.002305;    0.016211;    0.000000;   -0.020494;    0.095957;    0.000014;    0.094473;    9.026351;   72.067772;    0.769822
 8990.000000;   54.000000;  -84.000000;    0.000000;   -0.001996;    0.014302;    0.000000;   -0.018831;    0.094940;    0.000003;    0.093353;   10.099447;   71.689819;    0.135792
 8991.000000;   54.000000;  -86.000000;    0.000000;   -0.001688;    0.012414;    0.000000;   -0.016990;    0.093804;   -0.000008;    0.092154;   11.283691;   71.262211;   -0.453661
 8992.000000;   54.000000;  -88.000000;    0.000000;   -0.001385;    0.010549;    0.000000;   -0.014967;    0.092539;   -0.000018;    0.090870;   12.581006;   70.779537;   -0.976508
 8993.000000;   54.000000;  -90.000000;    0.000000;   -0.001091;    0.008712;    0.000000;   -0.012766;    0.091145;   -0.000026;    0.089506;   13.987552;   70.240328;   -1.409312
 8994.000000;   54.000000;  -92.000000;    0.000000;   -0.000813;    0.006904;    0.000000;   -0.010405;    0.089631;   -0.000032;    0.088070;   15.492027;   69.646921;   -1.729057
 8995.000000;   54.000000;  -94.000000;    0.000000;   -0.000556;    0.005127;    0.000000;   -0.007909;    0.088015;   -0.000035;    0.086583;   17.077193;   69.006126;   -1.914530
 8996.000000;   54.000000;  -96.000000;    0.000000;   -0.000329;    0.003383;    0.000000;   -0.005316;    0.086320;   -0.000036;    0.085071;   18.720808;   68.328415;   -1.949587
 8997.000000;   54.000000;  -98.000000;    0.000000;   -0.000141;    0.001674;    0.000000;   -0.002666;    0.084577;   -0.000034;    0.083567;   20.397435;   67.626572;   -1.823590
 8998.000000;  -80.000000;    2.000000;    0.000000;    0.038829;    0.119572;    0.000000;   -0.030193;    0.088511;   -0.000004;    0.088743;   -0.795599;   63.465681;   -0.210246
 8999.000000;  -80.000000;    4.000000;    0.000000;    0.038591;    0.121350;    0.000000;   -0.030529;    0.089609;   -0.000008;    0.089836;   -0.773923;   64.263170;   -0.410168
 9000.000000;  -80.000000;    6.000000;    0.000000;    0.038201;    0.123156;    0.000000;   -0.031069;    0.091378;   -0.000011;    0.091598;   -0.738650;   65.548706;   -0.590383
 9001.000000;  -80.000000;    8.000000;    0.000000;    0.037669;    0.125005;    0.000000;   -0.031788;    0.093735;   -0.000014;    0.093943;   -0.691034;   67.260925;   -0.743162
 9002.000000;  -80.000000;   10.000000;    0.000000;    0.037009;    0.126906;    0.000000;   -0.032651;    0.096570;   -0.000016;    0.096763;   -0.632763;   69.321362;   -0.862997
 9003.000000;  -78.000000;   10.000000;    0.000000;    0.036356;    0.127560;    0.000000;   -0.033333;    0.101862;   -0.000034;    0.101942;    0.227414;   73.415812;   -1.855262
 9004.000000;  -76.000000;   10.000000;    0.000000;    0.035675;    0.128103;    0.000000;   -0.034489;    0.106499;   -0.000063;    0.106713;    0.529363;   76.853855;   -3.386953
 9005.000000;  -74.000000;   10.000000;    0.000000;    0.034976;    0.128564;    0.000000;   -0.035283;    0.110638;   -0.000085;    0.110986;    0.991805;   79.986624;   -4.606843
 9006.000000;  -72.000000;   10.000000;    0.000000;    0.034264;    0.128963;    0.000000;   -0.035813;    0.114422;   -0.000104;    0.114879;    1.572664;   82.903130;   -5.606750
 9007.000000;  -70.000000;   10.000000;    0.000000;    0.033544;    0.129319;    0.000000;   -0.036171;    0.117984;   -0.000119;    0.118526;    2.233210;   85.685785;   -6.455575
 9008.000000;  -68.000000;   10.000000;    0.000000;    0.032817;    0.129647;    0.000000;   -0.036446;    0.121451;   -0.000133;    0.122062;    2.935372;   88.413387;   -7.204937
 9009.000000;  -66.000000;   10.000000;    0.000000;    0.032086;    0.129960;    0.000000;   -0.036730;    0.124950;   -0.000146;    0.125625;    3.638353;   91.164356;   -7.892571
 9010.000000;  -64.000000;   10.000000;    0.000000;    0.031348;    0.130273;    0.000000;   -0.037128;    0.128615;   -0.000158;    0.129363;    4.294227;   94.020205;   -8.543652
 9011.000000;  -62.000000;   10.000000;    0.000000;    0.030601;    0.130599;    0.000000;   -0.037765;    0.132599;   -0.000169;    0.133435;    4.842078;   97.069288;   -9.169712
 9012.000000;  -60.000000;   10.000000;    0.000000;    0.029837;    0.130955;    0.000000;   -0.038799;    0.137076;   -0.000180;    0.138020;    5.200060;  100.410606;   -9.764174
 9013.000000;  -58.000000;   10.000000;    0.000000;    0.029049;    0.131361;    0.000000;   -0.040440;    0.142254;   -0.000190;    0.143328;    5.254932;  104.157021;  -10.292476
 9014.000000;  -56.000000;   10.000000;    0.000000;    0.028220;    0.131843;    0.000000;   -0.042964;    0.148383;   -0.000197;    0.149598;    4.849637;  108.435823;  -10.673028
 9015.000000;  -54.000000;   10.000000;    0.000000;    0.027330;    0.132436;    0.000000;   -0.046726;    0.155745;   -0.000198;    0.157102;    3.773067;  113.381397;  -10.742625
 9016.000000;  -52.000000;   10.000000;    0.000000;    0.026351;    0.133193;    0.000000;   -0.052136;    0.164617;   -0.000188;    0.166112;    1.767551;  119.107346;  -10.198157
 9017.000000;  -50.000000;   10.000000;    0.000000;    0.025245;    0.134191;    0.000000;   -0.059532;    0.175124;   -0.000157;    0.176799;   -1.406931;  125.624960;   -8.508149
 9018.000000;  -48.000000;   10.000000;    0.000000;    0.023969;    0.135542;    0.000000;   -0.068772;    0.186867;   -0.000089;    0.188971;   -5.741636;  132.649513;   -4.840912
 9019.000000;  -46.000000;   10.000000;    0.000000;    0.022494;    0.137408;    0.000000;   -0.078566;    0.198009;    0.000034;    0.201416;  -10.684020;  139.040565;    1.833544
 9020.000000;  -44.000000;   10.000000;    0.000000;    0.020827;    0.139978;    0.000000;   -0.085981;    0.204330;    0.000223;    0.211254;  -14.989828;  142.170624;   12.087721
 9021.000000;  -42.000000;   10.000000;    0.000000;    0.019054;    0.143420;    0.000000;   -0.087194;    0.199700;    0.000462;    0.214124;  -17.204216;  138.106487;   25.001002
 9022.000000;  -78.000000;    8.000000;    0.000000;    0.037034;    0.125546;    0.000000;   -0.032508;    0.099655;   -0.000030;    0.099695;    0.305609;   71.852341;   -1.597311
 9023.000000;  -76.000000;    8.000000;    0.000000;    0.036369;    0.125993;    0.000000;   -0.033670;    0.104703;   -0.000054;    0.104802;    0.712383;   75.620968;   -2.916831
 9024.000000;  -74.000000;    8.000000;    0.000000;    0.035687;    0.126368;    0.000000;   -0.034342;    0.109090;   -0.000073;    0.109230;    1.339257;   78.986685;   -3.973238
 9025.000000;  -72.000000;    8.000000;    0.000000;    0.034995;    0.126690;    0.000000;   -0.034644;    0.112996;   -0.000090;    0.113148;    2.137168;   82.062664;   -4.850503
 9026.000000;  -70.000000;    8.000000;    0.000000;    0.034301;    0.126974;    0.000000;   -0.034676;    0.116579;   -0.000104;    0.116720;    3.066310;   84.948839;   -5.612658
 9027.000000;  -68.000000;    8.000000;    0.000000;    0.033608;    0.127233;    0.000000;   -0.034529;    0.119981;   -0.000117;    0.120102;    4.092461;   87.737099;   -6.309653
 9028.000000;  -66.000000;    8.000000;    0.000000;    0.032920;    0.127477;    0.000000;   -0.034288;    0.123341;   -0.000129;    0.123447;    5.183128;   90.516264;   -6.981292
 9029.000000;  -64.000000;    8.000000;    0.000000;    0.032237;    0.127719;    0.000000;   -0.034044;    0.126802;   -0.000141;    0.126910;    6.302963;   93.377293;   -7.659577
 9030.000000;  -62.000000;    8.000000;    0.000000;    0.031558;    0.127967;    0.000000;   -0.033904;    0.130520;   -0.000155;    0.130663;    7.407619;   96.419090;   -8.369372
 9031.000000;  -60.000000;    8.000000;    0.000000;    0.030881;    0.128237;    0.000000;   -0.034006;    0.134683;   -0.000169;    0.134902;    8.434739;   99.755375;   -9.126709
 9032.000000;  -58.000000;    8.000000;    0.000000;    0.030198;    0.128541;    0.000000;   -0.034545;    0.139524;   -0.000183;    0.139866;    9.290098;  103.523132;   -9.933014
 9033.000000;  -56.000000;    8.000000;    0.000000;    0.029499;    0.128901;    0.000000;   -0.035804;    0.145347;   -0.000199;    0.145859;    9.825978;  107.892551;  -10.761313
 9034.000000;  -54.000000;    8.000000;    0.000000;    0.028766;    0.129346;    0.000000;   -0.038204;    0.152556;   -0.000213;    0.153269;    9.808709;  113.077093;  -11.526187
 9035.000000;  -52.000000;    8.000000;    0.000000;    0.027971;    0.129918;    0.000000;   -0.042368;    0.161678;   -0.000222;    0.162592;    8.876438;  119.337055;  -12.019364
 9036.000000;  -50.000000;    8.000000;    0.000000;    0.027071;    0.130689;    0.000000;   -0.049139;    0.173342;   -0.000218;    0.174426;    6.515936;  126.956858;  -11.781013
 9037.000000;  -48.000000;    8.000000;    0.000000;    0.026005;    0.131770;    0.000000;   -0.059380;    0.188062;   -0.000182;    0.189332;    2.165355;  136.119030;   -9.840471
 9038.000000;  -46.000000;    8.000000;    0.000000;    0.024696;    0.133356;    0.000000;   -0.072679;    0.205382;   -0.000083;    0.207208;   -3.961370;  146.567780;   -4.481570
 9039.000000;  -44.000000;    8.000000;    0.000000;    0.023098;    0.135733;    0.000000;   -0.085526;    0.220598;    0.000119;    0.224819;  -10.284602;  155.436314;    6.420523
 9040.000000;  -42.000000;    8.000000;    0.000000;    0.021275;    0.139231;    0.000000;   -0.091042;    0.222606;    0.000422;    0.234335;  -14.205976;  155.588371;   22.835010
 9041.000000;  -78.000000;    6.000000;    0.000000;    0.037580;    0.123573;    0.000000;   -0.031819;    0.097823;   -0.000023;    0.097822;    0.374254;   70.556301;   -1.268729
 9042.000000;  -76.000000;    6.000000;    0.000000;    0.036928;    0.123915;    0.000000;   -0.032977;    0.103207;   -0.000043;    0.103189;    0.873180;   74.596903;   -2.317340
 9043.000000;  -74.000000;    6.000000;    0.000000;    0.036261;    0.124201;    0.000000;   -0.033534;    0.107787;   -0.000058;    0.107716;    1.645058;   78.149616;   -3.160429
 9044.000000;  -72.000000;    6.000000;    0.000000;    0.035587;    0.124444;    0.000000;   -0.033624;    0.111776;   -0.000071;    0.111616;    2.635606;   81.348175;   -3.867917
 9045.000000;  -70.000000;    6.000000;    0.000000;    0.034916;    0.124656;    0.000000;   -0.033355;    0.115348;   -0.000083;    0.115080;    3.805698;   84.306780;   -4.493860
 9046.000000;  -68.000000;    6.000000;    0.000000;    0.034253;    0.124847;    0.000000;   -0.032812;    0.118660;   -0.000094;    0.118275;    5.127086;   87.127121;   -5.081840
 9047.000000;  -66.000000;    6.000000;    0.000000;    0.033603;    0.125026;    0.000000;   -0.032069;    0.121852;   -0.000105;    0.121360;    6.578710;   89.904778;   -5.668911
 9048.000000;  -64.000000;    6.000000;    0.000000;    0.032970;    0.125201;    0.000000;   -0.031194;    0.125067;   -0.000116;    0.124491;    8.142955;   92.735523;   -6.288544
 9049.000000;  -62.000000;    6.000000;    0.000000;    0.032355;    0.125378;    0.000000;   -0.030260;    0.128456;   -0.000129;    0.127834;    9.801042;   95.722370;   -6.972808
 9050.000000;  -60.000000;    6.000000;    0.000000;    0.031760;    0.125568;    0.000000;   -0.029359;    0.132195;   -0.000143;    0.131584;   11.526168;   98.984238;   -7.753648
 9051.000000;  -58.000000;    6.000000;    0.000000;    0.031181;    0.125780;    0.000000;   -0.028623;    0.136511;   -0.000160;    0.135980;   13.271913;  102.667662;   -8.662555
 9052.000000;  -56.000000;    6.000000;    0.000000;    0.030615;    0.126029;    0.000000;   -0.028259;    0.141708;   -0.000180;    0.141342;   14.951102;  106.963348;   -9.726483
 9053.000000;  -54.000000;    6.000000;    0.000000;    0.030051;    0.126334;    0.000000;   -0.028621;    0.148222;   -0.000202;    0.148109;   16.395711;  112.130312;  -10.954092
 9054.000000;  -52.000000;    6.000000;    0.000000;    0.029470;    0.126726;    0.000000;   -0.030326;    0.156705;   -0.000227;    0.156912;   17.279829;  118.529957;  -12.297435
 9055.000000;  -50.000000;    6.000000;    0.000000;    0.028838;    0.127257;    0.000000;   -0.034477;    0.168148;   -0.000250;    0.168679;   16.977061;  126.668770;  -13.542459
 9056.000000;  -48.000000;    6.000000;    0.000000;    0.028091;    0.128020;    0.000000;   -0.042960;    0.184021;   -0.000259;    0.184785;   14.355195;  137.232121;  -14.037832
 9057.000000;  -46.000000;    6.000000;    0.000000;    0.027119;    0.129192;    0.000000;   -0.058444;    0.206142;   -0.000218;    0.207122;    7.742796;  150.977188;  -11.810654
 9058.000000;  -44.000000;    6.000000;    0.000000;    0.025753;    0.131154;    0.000000;   -0.078931;    0.234962;   -0.000052;    0.236765;   -1.125766;  168.801353;   -2.809149
 9059.000000;  -42.000000;    6.000000;    0.000000;    0.023962;    0.134515;    0.000000;   -0.093121;    0.254062;    0.000326;    0.261723;   -7.498820;  180.449978;   17.635949
 9060.000000;  -78.000000;    4.000000;    0.000000;    0.037980;    0.121633;    0.000000;   -0.031299;    0.096450;   -0.000016;    0.096413;    0.427938;   69.585083;   -0.881346
 9061.000000;  -76.000000;    4.000000;    0.000000;    0.037339;    0.121864;    0.000000;   -0.032450;    0.102081;   -0.000030;    0.101962;    0.999016;   73.828281;   -1.610065
 9062.000000;  -74.000000;    4.000000;    0.000000;    0.036682;    0.122056;    0.000000;   -0.032911;    0.106799;   -0.000041;    0.106544;    1.884714;   77.517548;   -2.197803
 9063.000000;  -72.000000;    4.000000;    0.000000;    0.036022;    0.122219;    0.000000;   -0.032830;    0.110838;   -0.000050;    0.110408;    3.027241;   80.802303;   -2.694810
 9064.000000;  -70.000000;    4.000000;    0.000000;    0.035369;    0.122360;    0.000000;   -0.032316;    0.114387;   -0.000058;    0.113761;    4.389035;   83.807182;   -3.140341
 9065.000000;  -68.000000;    4.000000;    0.000000;    0.034730;    0.122486;    0.000000;   -0.031449;    0.117608;   -0.000066;    0.116778;    5.948226;   86.640499;   -3.566832
 9066.000000;  -66.000000;    4.000000;    0.000000;    0.034111;    0.122603;    0.000000;   -0.030288;    0.120642;   -0.000074;    0.119616;    7.695499;   89.401539;   -4.003124
 9067.000000;  -64.000000;    4.000000;    0.000000;    0.033518;    0.122716;    0.000000;   -0.028875;    0.123624;   -0.000083;    0.122424;    9.631860;   92.187458;   -4.477231
 9068.000000;  -62.000000;    4.000000;    0.000000;    0.032956;    0.122829;    0.000000;   -0.027245;    0.126691;   -0.000093;    0.125357;   11.766796;   95.100737;   -5.019010
 9069.000000;  -60.000000;    4.000000;    0.000000;    0.032428;    0.122949;    0.000000;   -0.025429;    0.130000;   -0.000105;    0.128588;   14.116134;   98.258343;   -5.663077
 9070.000000;  -58.000000;    4.000000;    0.000000;    0.031939;    0.123081;    0.000000;   -0.023468;    0.133742;   -0.000119;    0.132334;   16.698215;  101.804398;   -6.452257
 9071.000000;  -56.000000;    4.000000;    0.000000;    0.031490;    0.123233;    0.000000;   -0.021432;    0.138175;   -0.000137;    0.136881;   19.525321;  105.929249;   -7.441664
 9072.000000;  -54.000000;    4.000000;    0.000000;    0.031082;    0.123417;    0.000000;   -0.019465;    0.143678;   -0.000161;    0.142643;   22.582596;  110.900225;   -8.702729
 9073.000000;  -52.000000;    4.000000;    0.000000;    0.030711;    0.123650;    0.000000;   -0.017879;    0.150844;   -0.000191;    0.150241;   25.774673;  117.113588;  -10.322294
 9074.000000;  -50.000000;    4.000000;    0.000000;    0.030366;    0.123963;    0.000000;   -0.017402;    0.160672;   -0.000229;    0.160668;   28.780583;  125.181767;  -12.382373
 9075.000000;  -48.000000;    4.000000;    0.000000;    0.030015;    0.124409;    0.000000;   -0.019783;    0.174955;   -0.000274;    0.175587;   30.665227;  136.087273;  -14.820141
 9076.000000;  -46.000000;    4.000000;    0.000000;    0.029575;    0.125110;    0.000000;   -0.029472;    0.197048;   -0.000314;    0.198071;   28.727506;  151.354919;  -17.005729
 9077.000000;  -44.000000;    4.000000;    0.000000;    0.028836;    0.126335;    0.000000;   -0.056738;    0.233370;   -0.000260;    0.234945;   16.381251;  173.432053;  -14.096084
 9078.000000;  -42.000000;    4.000000;    0.000000;    0.027306;    0.129068;    0.000000;   -0.088695;    0.291848;    0.000083;    0.295702;    6.152983;  212.161030;    4.466976
 9079.000000;  -78.000000;    2.000000;    0.000000;    0.038225;    0.119715;    0.000000;   -0.030975;    0.095598;   -0.000008;    0.095538;    0.462153;   68.983362;   -0.451733
 9080.000000;  -76.000000;    2.000000;    0.000000;    0.037590;    0.119832;    0.000000;   -0.032120;    0.101383;   -0.000015;    0.101193;    1.079257;   73.351566;   -0.825328
 9081.000000;  -74.000000;    2.000000;    0.000000;    0.036940;    0.119929;    0.000000;   -0.032518;    0.106183;   -0.000021;    0.105801;    2.037688;   77.123905;   -1.127231
 9082.000000;  -72.000000;    2.000000;    0.000000;    0.036289;    0.120010;    0.000000;   -0.032325;    0.110247;   -0.000026;    0.109633;    3.277675;   80.459637;   -1.383727
 9083.000000;  -70.000000;    2.000000;    0.000000;    0.035647;    0.120080;    0.000000;   -0.031651;    0.113775;   -0.000030;    0.112903;    4.763121;   83.489727;   -1.615490
 9084.000000;  -68.000000;    2.000000;    0.000000;    0.035023;    0.120143;    0.000000;   -0.030570;    0.116929;   -0.000034;    0.115792;    6.477004;   86.326241;   -1.839856
 9085.000000;  -66.000000;    2.000000;    0.000000;    0.034424;    0.120201;    0.000000;   -0.029131;    0.119850;   -0.000038;    0.118452;    8.418825;   89.070095;   -2.072658
 9086.000000;  -64.000000;    2.000000;    0.000000;    0.033858;    0.120256;    0.000000;   -0.027356;    0.122665;   -0.000043;    0.121025;   10.603778;   91.818184;   -2.329899
 9087.000000;  -62.000000;    2.000000;    0.000000;    0.033330;    0.120311;    0.000000;   -0.025247;    0.125500;   -0.000049;    0.123651;   13.063567;   94.670799;   -2.629573
 9088.000000;  -60.000000;    2.000000;    0.000000;    0.032848;    0.120368;    0.000000;   -0.022785;    0.128487;   -0.000055;    0.126484;   15.849092;   97.740570;   -2.993974
 9089.000000;  -58.000000;    2.000000;    0.000000;    0.032419;    0.120431;    0.000000;   -0.019929;    0.131782;   -0.000064;    0.129705;   19.035516;  101.164707;   -3.453049
 9090.000000;  -56.000000;    2.000000;    0.000000;    0.032051;    0.120502;    0.000000;   -0.016611;    0.135587;   -0.000075;    0.133558;   22.730610;  105.123821;   -4.049728
 9091.000000;  -54.000000;    2.000000;    0.000000;    0.031754;    0.120587;    0.000000;   -0.012737;    0.140187;   -0.000090;    0.138388;   27.087753;  109.873652;   -4.848907
 9092.000000;  -52.000000;    2.000000;    0.000000;    0.031541;    0.120692;    0.000000;   -0.008182;    0.146021;   -0.000110;    0.144731;   32.323283;  115.802052;   -5.953702
 9093.000000;  -50.000000;    2.000000;    0.000000;    0.031427;    0.120830;    0.000000;   -0.002824;    0.153834;   -0.000139;    0.153479;   38.736324;  123.543638;   -7.532564
 9094.000000;  -48.000000;    2.000000;    0.000000;    0.031428;    0.121022;    0.000000;    0.003274;    0.165005;   -0.000182;    0.166208;   46.641686;  134.195549;   -9.879373
 9095.000000;  -46.000000;    2.000000;    0.000000;    0.031558;    0.121310;    0.000000;    0.009152;    0.182518;   -0.000247;    0.185946;   56.060763;  149.912895;  -13.364076
 9096.000000;  -44.000000;    2.000000;    0.000000;    0.031794;    0.121819;    0.000000;    0.005693;    0.213142;   -0.000345;    0.218135;   61.431471;  173.734955;  -18.688351
 9097.000000;  -42.000000;    2.000000;    0.000000;    0.031785;    0.122841;    0.000000;   -0.051796;    0.281472;   -0.000142;    0.291363;   33.200165;  213.616104;   -7.671393
 9098.000000;   28.000000;  100.000000;    0.000000;    0.000000;    0.235618;    0.000000;    0.000000;    0.065773;   -0.000047;    0.065429;   17.537597;   53.144051;   -2.545056
 9099.000000;   38.000000;  100.000000;    0.000000;    0.000000;    0.235618;    0.000000;   -0.000002;    0.072135;   -0.000035;    0.071585;   19.232136;   58.283602;   -1.873840
 9100.000000;   36.000000;  100.000000;    0.000000;    0.000000;    0.235618;    0.000000;   -0.000000;    0.070775;   -0.000039;    0.070278;   18.871195;   57.185501;   -2.100884
 9101.000000;   34.000000;  100.000000;    0.000000;    0.000000;    0.235618;    0.000000;    0.000001;    0.069460;   -0.000042;    0.069012;   18.521116;   56.123196;   -2.279182
 9102.000000;   32.000000;  100.000000;    0.000000;    0.000000;    0.235618;    0.000000;    0.000000;    0.068186;   -0.000045;    0.067781;   18.181421;   55.094145;   -2.410679
 9103.000000;   30.000000;  100.000000;    0.000000;    0.000000;    0.235618;    0.000000;    0.000000;    0.066957;   -0.000046;    0.066587;   17.853458;   54.100842;   -2.497424
 9104.000000;   28.000000;   98.000000;    0.000000;    0.000188;    0.234303;    0.000000;   -0.000085;    0.065806;   -0.000048;    0.065466;   17.477276;   53.147843;   -2.598150
